DateTime,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,Date,Time
2019-04-23 23:59:00,5537.54,5538.34,5531.29,5531.32,14.19662563,78554.570921,5533.3269305,2019-04-23,23:59:00
2019-04-24 23:59:00,5443.76,5445.32,5440.95,5440.95,0.31426925,1710.9299469999999,5444.1532125,2019-04-24,23:59:00
2019-04-25 23:59:00,5136.97,5140.97,5132.55,5132.55,6.39313494,32833.769873000005,5135.7855232,2019-04-25,23:59:00
2019-04-26 23:59:00,5152.43,5155.66,5152.43,5155.19,1.10366428,5689.6394005,5155.2265517,2019-04-26,23:59:00
2019-04-27 23:59:00,5167.46,5168.91,5167.46,5168.91,0.04424703,228.70406264,5168.800315899999,2019-04-27,23:59:00
2019-04-28 23:59:00,5157.3,5160.98,5148.38,5160.98,12.04298926,62016.134833000004,5149.563243399999,2019-04-28,23:59:00
2019-04-29 23:59:00,5147.33,5149.88,5143.86,5149.11,1.14446366,5889.0912063000005,5145.721452000001,2019-04-29,23:59:00
2019-04-30 23:59:00,5267.1,5269.0,5263.83,5269.0,0.70704141,3725.3347715000004,5268.906062399999,2019-04-30,23:59:00
2019-05-01 23:59:00,5329.96,5329.96,5318.42,5318.42,6.10958918,32522.241888,5323.1470936999995,2019-05-01,23:59:00
2019-05-02 23:59:00,5387.51,5387.51,5385.0,5385.0,7.29909926,39306.678062,5385.140914199999,2019-05-02,23:59:00
2019-05-03 23:59:00,5655.77,5659.47,5653.73,5658.22,0.6762203,3826.3936558,5658.5016093,2019-05-03,23:59:00
2019-05-04 23:59:00,5769.26,5769.26,5764.65,5764.65,2.27374049,13115.044575,5768.0481272,2019-05-04,23:59:00
2019-05-05 23:59:00,5717.51,5717.51,5708.8,5709.32,2.9581012,16892.189147,5710.4838558,2019-05-05,23:59:00
2019-05-06 23:59:00,5680.32,5685.46,5680.32,5685.46,0.63006681,3581.1843552,5683.8168561,2019-05-06,23:59:00
2019-05-07 23:59:00,5760.6,5760.6,5735.94,5751.54,25.40145392,145992.88554000002,5747.422411300001,2019-05-07,23:59:00
2019-05-08 23:59:00,5934.64,5940.89,5934.64,5940.89,11.22270795,66636.6356,5937.6610259,2019-05-08,23:59:00
2019-05-09 23:59:00,6147.2,6156.7,6146.74,6156.7,14.51692243,89262.66375800001,6148.869651100001,2019-05-09,23:59:00
2019-05-10 23:59:00,6342.81,6342.84,6338.93,6342.84,0.07751457,491.64584510000003,6342.6249426,2019-05-10,23:59:00
2019-05-11 23:59:00,7251.43,7251.43,7214.72,7217.47,34.60448692,250272.90342,7232.383014200001,2019-05-11,23:59:00
2019-05-12 23:59:00,6987.85,6987.86,6974.35,6974.35,0.48015309,3349.9111254,6976.756362,2019-05-12,23:59:00
2019-05-13 23:59:00,7827.86,7827.86,7797.49,7810.05,12.22372722,95489.114328,7811.7838045,2019-05-13,23:59:00
2019-05-14 23:59:00,7991.5,7999.14,7984.61,7986.0,14.082902800000001,112532.98658,7990.7522036,2019-05-14,23:59:00
2019-05-15 23:59:00,8187.32,8209.49,8187.32,8208.69,8.91079693,73088.515499,8202.2422992,2019-05-15,23:59:00
2019-05-16 23:59:00,7880.01,7880.01,7880.0,7880.0,3.7216,29326.217618000002,7880.002584299999,2019-05-16,23:59:00
2019-05-17 23:59:00,7371.85,7371.99,7351.71,7351.71,11.72211717,86311.72416900001,7363.1514612,2019-05-17,23:59:00
2019-05-18 23:59:00,7262.33,7262.33,7257.82,7260.12,0.078389,568.97716053,7258.3801366,2019-05-18,23:59:00
2019-05-19 23:59:00,8196.0,8200.0,8189.0,8200.0,33.24766102,272432.78815,8194.0437249,2019-05-19,23:59:00
2019-05-20 23:59:00,7997.91,8008.91,7997.91,8005.64,0.58039002,4646.0122986999995,8004.983095199999,2019-05-20,23:59:00
2019-05-21 23:59:00,7951.55,7955.2,7948.82,7955.16,3.3658936,26775.436545,7954.926604100001,2019-05-21,23:59:00
2019-05-22 23:59:00,7632.25,7632.25,7613.4,7624.95,12.60327286,96031.705411,7619.584728399999,2019-05-22,23:59:00
2019-05-23 23:59:00,7877.23,7880.22,7869.35,7880.22,2.94824293,23223.596987,7877.0974909999995,2019-05-23,23:59:00
2019-05-24 23:59:00,8008.73,8008.73,7999.02,7999.02,9.415284800000002,75316.88980599999,7999.4276759,2019-05-24,23:59:00
2019-05-25 23:59:00,8074.62,8074.63,8063.12,8064.64,2.16498585,17471.863489,8070.197543699999,2019-05-25,23:59:00
2019-05-26 23:59:00,8748.36,8756.53,8733.26,8733.26,37.37312118,327089.34134,8751.9942411,2019-05-26,23:59:00
2019-05-27 23:59:00,8756.92,8783.77,8756.92,8770.73,9.99993598,87699.486539,8770.0047994,2019-05-27,23:59:00
2019-05-28 23:59:00,8719.78,8720.9,8715.26,8717.96,0.58616882,5110.0686276999995,8717.7421475,2019-05-28,23:59:00
2019-05-29 23:59:00,8663.41,8663.44,8663.17,8663.41,0.78834351,6829.6356811000005,8663.273807,2019-05-29,23:59:00
2019-05-30 23:59:00,8274.66,8277.76,8260.5,8277.76,3.31579754,27434.821610000003,8273.973690800001,2019-05-30,23:59:00
2019-05-31 23:59:00,8553.94,8557.02,8547.2,8547.2,0.54961175,4702.3174913,8555.707717899999,2019-05-31,23:59:00
2019-06-01 23:59:00,8562.14,8562.14,8553.83,8556.27,2.78806091,23865.712085,8559.967969,2019-06-01,23:59:00
2019-06-02 23:59:00,8734.68,8735.84,8734.09,8734.49,0.1654475,1445.1824597999998,8734.991219399999,2019-06-02,23:59:00
2019-06-03 23:59:00,8136.13,8136.13,8102.25,8103.64,11.63227788,94417.948673,8116.8924648,2019-06-03,23:59:00
2019-06-04 23:59:00,7670.0,7675.11,7664.16,7665.53,2.30770408,17704.66748,7671.9834375,2019-06-04,23:59:00
2019-06-05 23:59:00,7786.38,7786.39,7783.84,7785.94,2.05079382,15966.387622999999,7785.4670065,2019-06-05,23:59:00
2019-06-06 23:59:00,7801.44,7806.07,7795.17,7806.07,0.88554392,6908.7100669,7801.6571633,2019-06-06,23:59:00
2019-06-07 23:59:00,8010.31,8010.31,7992.34,8001.25,4.35051778,34784.190374,7995.413909899999,2019-06-07,23:59:00
2019-06-08 23:59:00,7929.31,7934.11,7929.31,7932.27,0.48580323,3852.2500114,7929.6508822999995,2019-06-08,23:59:00
2019-06-09 23:59:00,7641.91,7641.91,7632.99,7632.99,0.13553605,1035.3208338,7638.7118693,2019-06-09,23:59:00
2019-06-10 23:59:00,8023.02,8025.9,8014.42,8021.1,7.98399619,64023.437153,8018.9714059,2019-06-10,23:59:00
2019-06-11 23:59:00,7915.55,7919.1,7915.55,7919.1,0.28431968,2250.7806880999997,7916.3731757,2019-06-11,23:59:00
2019-06-12 23:59:00,8177.19,8181.0,8175.09,8176.27,2.24573606,18359.437133000003,8175.2426118,2019-06-12,23:59:00
2019-06-13 23:59:00,8231.72,8238.0,8231.72,8238.0,0.03806274,313.48348139,8235.9672844,2019-06-13,23:59:00
2019-06-14 23:59:00,8697.55,8697.55,8697.54,8697.54,0.31473171,2737.3946183000003,8697.5494727,2019-06-14,23:59:00
2019-06-15 23:59:00,8854.27,8862.13,8850.99,8857.19,8.92284624,79042.166917,8858.4028897,2019-06-15,23:59:00
2019-06-16 23:59:00,8976.97,8987.92,8974.04,8974.19,20.15455633,181022.60111,8981.7209639,2019-06-16,23:59:00
2019-06-17 23:59:00,9328.42,9345.99,9328.42,9333.48,6.67705099,62326.625305999994,9334.453997600001,2019-06-17,23:59:00
2019-06-18 23:59:00,9086.31,9089.68,9078.84,9078.84,1.57488949,14314.953149,9089.4969077,2019-06-18,23:59:00
2019-06-19 23:59:00,9281.14,9281.14,9277.9,9278.27,0.10446771,969.54672762,9280.8268471,2019-06-19,23:59:00
2019-06-20 23:59:00,9528.94,9536.52,9528.94,9534.99,0.16663362,1588.3777550999998,9532.1565665,2019-06-20,23:59:00
2019-06-21 23:59:00,10203.98,10229.49,10203.98,10222.12,27.85491918,284678.86324000004,10220.057054,2019-06-21,23:59:00
2019-06-22 23:59:00,10669.23,10669.23,10661.21,10661.3,1.12096899,11955.429284,10665.26317,2019-06-22,23:59:00
2019-06-23 23:59:00,10839.51,10839.51,10828.47,10831.95,0.39353494,4263.81695,10834.659179,2019-06-23,23:59:00
2019-06-24 23:59:00,11021.1,11032.69,11021.1,11029.63,2.53972688,28015.340497,11030.847733,2019-06-24,23:59:00
2019-06-25 23:59:00,11727.57,11774.2,11704.39,11751.01,32.87743142,385935.91904,11738.627453000001,2019-06-25,23:59:00
2019-06-26 23:59:00,12939.99,12961.7,12910.02,12920.54,9.717964199999999,125654.40998,12930.116575,2019-06-26,23:59:00
2019-06-27 23:59:00,11127.89,11159.52,11111.98,11153.74,14.48801718,161514.6981,11148.15755,2019-06-27,23:59:00
2019-06-28 23:59:00,12362.76,12389.78,12354.36,12354.43,2.89773486,35827.600439,12364.002288,2019-06-28,23:59:00
2019-06-29 23:59:00,11868.08,11880.32,11850.76,11858.62,3.56341283,42305.648030000004,11872.227566,2019-06-29,23:59:00
2019-06-30 23:59:00,10695.05,10766.56,10682.21,10760.1,45.73008617,490611.40114,10728.416284,2019-06-30,23:59:00
2019-07-01 23:59:00,10577.43,10577.43,10572.76,10577.43,1.07403636,11360.198666,10577.108084,2019-07-01,23:59:00
2019-07-02 23:59:00,10817.1,10840.0,10811.57,10828.9,12.88245458,139516.04562000002,10829.927228,2019-07-02,23:59:00
2019-07-03 23:59:00,11978.0,11980.03,11966.03,11967.43,11.38914285,136383.75069000002,11974.891569,2019-07-03,23:59:00
2019-07-04 23:59:00,11157.44,11169.6,11139.93,11146.34,17.65496581,196954.33202,11155.747008,2019-07-04,23:59:00
2019-07-05 23:59:00,10961.91,11003.02,10961.91,10997.84,10.42729022,114538.12157,10984.45705,2019-07-05,23:59:00
2019-07-06 23:59:00,11233.1,11240.0,11224.28,11240.0,4.08297132,45880.951602,11237.147657,2019-07-06,23:59:00
2019-07-07 23:59:00,11475.0,11478.73,11469.96,11469.96,1.47213424,16892.81878,11475.053240000001,2019-07-07,23:59:00
2019-07-08 23:59:00,12315.57,12315.57,12286.14,12286.14,0.6561090999999999,8073.1967913,12304.656026,2019-07-08,23:59:00
2019-07-09 23:59:00,12568.51,12574.1,12561.15,12567.23,0.50357231,6328.816086100001,12567.839733,2019-07-09,23:59:00
2019-07-10 23:59:00,12100.78,12100.78,12090.0,12098.95,0.96954013,11727.998608,12096.455057,2019-07-10,23:59:00
2019-07-11 23:59:00,11356.66,11358.26,11335.46,11349.24,1.29418744,14695.674794999999,11355.136312,2019-07-11,23:59:00
2019-07-12 23:59:00,11809.15,11812.59,11808.91,11808.91,0.01358405,160.42422415,11809.749239,2019-07-12,23:59:00
2019-07-13 23:59:00,11387.61,11390.62,11373.95,11378.79,2.1952497,24995.546159999998,11386.197279,2019-07-13,23:59:00
2019-07-14 23:59:00,10190.03,10207.54,10181.37,10191.87,5.32248422,54279.092197000005,10198.0748,2019-07-14,23:59:00
2019-07-15 23:59:00,10868.38,10870.0,10847.25,10850.0,7.738832700000001,83969.691314,10850.433723999999,2019-07-15,23:59:00
2019-07-16 23:59:00,9382.65,9427.43,9382.65,9412.81,5.35739381,50417.123404000005,9410.7555263,2019-07-16,23:59:00
2019-07-17 23:59:00,9687.02,9717.17,9687.02,9699.35,9.61956064,93371.861657,9706.4580339,2019-07-17,23:59:00
2019-07-18 23:59:00,10643.59,10648.6,10631.07,10648.6,0.30333056,3228.7919888,10644.466515,2019-07-18,23:59:00
2019-07-19 23:59:00,10535.43,10535.43,10535.43,10535.43,0.14443928,1521.7299237,10535.43,2019-07-19,23:59:00
2019-07-20 23:59:00,10769.61,10771.43,10749.07,10750.11,88.43148403,950687.65076,10750.556334,2019-07-20,23:59:00
2019-07-21 23:59:00,10590.84,10600.24,10590.84,10600.24,3.04379435,32240.815187,10592.310609999999,2019-07-21,23:59:00
2019-07-22 23:59:00,10329.81,10329.81,10328.83,10328.83,0.0061933,63.974731938999994,10329.667856999999,2019-07-22,23:59:00
2019-07-23 23:59:00,9844.6,9859.85,9801.88,9847.02,54.42596726,534510.91603,9820.880416700002,2019-07-23,23:59:00
2019-07-24 23:59:00,9779.55,9779.55,9763.67,9763.67,0.7914049,7739.5658459999995,9779.527326700001,2019-07-24,23:59:00
2019-07-25 23:59:00,9883.27,9883.96,9883.27,9883.96,0.05066518,500.73838042,9883.2843467,2019-07-25,23:59:00
2019-07-26 23:59:00,9846.94,9846.94,9846.94,9846.94,0.06915366,680.9519408,9846.94,2019-07-26,23:59:00
2019-07-27 23:59:00,9480.85,9481.37,9449.94,9481.37,3.28314864,31091.202988,9469.934626,2019-07-27,23:59:00
2019-07-28 23:59:00,9524.41,9533.19,9524.41,9533.19,0.58914161,5615.2325556999995,9531.2102564,2019-07-28,23:59:00
2019-07-29 23:59:00,9508.38,9512.21,9495.39,9495.39,0.25926202,2465.1434396,9508.309160100001,2019-07-29,23:59:00
2019-07-30 23:59:00,9588.95,9594.69,9581.1,9593.62,0.32525259,3118.9970219,9589.4609843,2019-07-30,23:59:00
2019-07-31 23:59:00,10081.57,10085.34,10081.57,10085.34,0.47649463,4805.5446651,10085.202146,2019-07-31,23:59:00
2019-08-01 23:59:00,10407.71,10407.71,10407.71,10407.71,0.18531737,1928.7294449,10407.71,2019-08-01,23:59:00
2019-08-02 23:59:00,10522.76,10529.51,10522.76,10529.51,0.04789303,504.06291610000005,10524.765631,2019-08-02,23:59:00
2019-08-03 23:58:00,10821.34,10821.52,10821.34,10821.52,0.13873714,1501.3424152999999,10821.488862,2019-08-03,23:58:00
2019-08-04 23:59:00,10980.52,10988.49,10975.17,10986.96,1.87899665,20632.820003,10980.764656,2019-08-04,23:59:00
2019-08-05 23:59:00,11778.61,11800.0,11778.61,11800.0,7.21564562,85083.93565700001,11791.590128,2019-08-05,23:59:00
2019-08-06 23:59:00,11472.56,11472.56,11470.0,11470.0,5.69039359,65275.38869400001,11471.155318000001,2019-08-06,23:59:00
2019-08-07 23:59:00,11960.91,11971.87,11959.12,11971.57,5.48846939,65669.27823,11964.952988,2019-08-07,23:59:00
2019-08-08 23:59:00,11999.11,12009.0,11983.43,11983.43,2.13476519,25598.144298,11991.081931,2019-08-08,23:59:00
2019-08-09 23:59:00,11851.0,11868.26,11851.0,11859.32,8.59437086,101935.01562,11860.672209999999,2019-08-09,23:59:00
2019-08-10 23:59:00,11288.72,11288.72,11273.2,11273.2,0.19952768,2250.8831991,11281.057340000001,2019-08-10,23:59:00
2019-08-11 23:59:00,11559.73,11589.73,11528.73,11528.73,16.19821048,187504.63517,11575.638889,2019-08-11,23:59:00
2019-08-12 23:59:00,11384.41,11390.09,11378.78,11385.11,0.24746872,2817.6004008,11385.683009999999,2019-08-12,23:59:00
2019-08-13 23:59:00,10862.13,10863.34,10849.67,10862.28,9.72063842,105541.41732000001,10857.457376999999,2019-08-13,23:59:00
2019-08-14 23:59:00,10002.33,10023.14,10002.33,10022.99,8.9687853,89850.35264900001,10018.118356,2019-08-14,23:59:00
2019-08-15 23:59:00,10291.45,10302.9,10291.45,10301.44,1.91118871,19683.306783,10298.986531,2019-08-15,23:59:00
2019-08-16 23:59:00,10358.23,10359.06,10354.34,10354.34,2.08543591,21601.201193,10358.122774,2019-08-16,23:59:00
2019-08-17 23:59:00,10221.94,10221.94,10210.89,10210.89,0.0844185,862.8096891000001,10220.623312,2019-08-17,23:59:00
2019-08-18 23:59:00,10325.4,10325.4,10314.9,10318.99,4.51074188,46553.390216,10320.561773000001,2019-08-18,23:59:00
2019-08-19 23:59:00,10920.0,10927.3,10905.56,10927.3,9.4656123,103283.93241000001,10911.489837000001,2019-08-19,23:59:00
2019-08-20 23:59:00,10748.21,10773.99,10741.49,10772.22,8.16695135,87913.193233,10764.505562,2019-08-20,23:59:00
2019-08-21 23:59:00,10134.99,10134.99,10120.27,10134.75,0.42228899,4278.9891541,10132.845647,2019-08-21,23:59:00
2019-08-22 23:59:00,10112.0,10112.45,10112.0,10112.01,0.09737612,984.68264211,10112.157294,2019-08-22,23:59:00
2019-08-23 23:59:00,10406.71,10410.0,10401.6,10401.6,0.09107385,947.99848897,10409.118413,2019-08-23,23:59:00
2019-08-24 23:59:00,10140.01,10149.7,10140.01,10149.7,0.04001525,405.87173882,10142.92648,2019-08-24,23:59:00
2019-08-25 23:59:00,10132.06,10146.01,10128.76,10136.75,2.00520343,20337.421505000002,10142.323318,2019-08-25,23:59:00
2019-08-26 23:59:00,10362.55,10365.68,10355.11,10360.97,0.82187925,8517.8709189,10363.895814,2019-08-26,23:59:00
2019-08-27 23:59:00,10170.52,10177.37,10166.79,10167.29,3.85835349,39255.921552,10174.267768000002,2019-08-27,23:59:00
2019-08-28 23:59:00,9720.86,9727.99,9711.78,9711.78,1.3976321000000003,13584.675312000001,9719.779126700001,2019-08-28,23:59:00
2019-08-29 23:59:00,9485.0,9490.0,9483.61,9490.0,9.39598985,89166.911177,9489.8901127,2019-08-29,23:59:00
2019-08-30 23:59:00,9579.75,9579.75,9579.75,9579.75,0.00690741,66.171260948,9579.75,2019-08-30,23:59:00
2019-08-31 23:58:00,9606.99,9606.99,9594.15,9594.15,0.0057699,55.396703601000006,9600.981577,2019-08-31,23:58:00
2019-09-01 23:59:00,9767.53,9767.53,9767.53,9767.53,0.397,3877.70941,9767.53,2019-09-01,23:59:00
2019-09-02 23:59:00,10387.11,10392.31,10384.48,10384.48,4.14817041,43082.315938,10385.859712000001,2019-09-02,23:59:00
2019-09-03 23:59:00,10622.47,10635.73,10614.9,10617.61,2.60879337,27743.702805,10634.687716,2019-09-03,23:59:00
2019-09-04 23:59:00,10579.93,10587.92,10569.05,10586.26,3.20685023,33938.93189,10583.260663,2019-09-04,23:59:00
2019-09-05 23:59:00,10584.95,10584.95,10573.32,10573.66,0.11237828,1189.4634669000002,10584.460509999999,2019-09-05,23:59:00
2019-09-06 23:59:00,10315.33,10315.33,10310.98,10311.09,0.45018744,4641.9710534999995,10311.196273,2019-09-06,23:59:00
2019-09-07 23:59:00,10497.91,10497.91,10484.39,10484.39,5.92717133,62220.693211,10497.535797,2019-09-07,23:59:00
2019-09-08 23:59:00,10400.94,10404.12,10400.18,10400.18,2.29345729,23854.794513,10401.237737000001,2019-09-08,23:59:00
2019-09-09 23:59:00,10320.84,10323.36,10307.45,10307.45,0.13076928,1349.9155205999998,10322.879507,2019-09-09,23:59:00
2019-09-10 23:59:00,10099.93,10102.28,10096.0,10096.0,0.03832336,387.13190458,10101.721367,2019-09-10,23:59:00
2019-09-11 23:59:00,10163.81,10163.81,10154.46,10154.46,0.19358916,1967.5345748,10163.45427,2019-09-11,23:59:00
2019-09-12 23:59:00,10423.46,10423.46,10416.58,10420.34,0.39373328,4103.7390483,10422.63699,2019-09-12,23:59:00
2019-09-13 23:59:00,10350.64,10368.65,10350.64,10368.65,7.03024965,72869.36153099999,10365.117195,2019-09-13,23:59:00
2019-09-14 23:58:00,10362.65,10362.66,10355.37,10355.37,0.08312612,861.37250779,10362.236416,2019-09-14,23:58:00
2019-09-15 23:59:00,10314.76,10314.76,10305.74,10305.74,0.01541133,158.94227869,10313.339516,2019-09-15,23:59:00
2019-09-16 23:59:00,10269.92,10271.52,10261.49,10269.98,0.43580971,4475.4088469,10269.181122,2019-09-16,23:59:00
2019-09-17 23:59:00,10185.1,10195.77,10181.15,10195.73,0.80000228,8151.135010699999,10188.889725,2019-09-17,23:59:00
2019-09-18 23:59:00,10161.06,10161.06,10151.98,10152.09,0.2347308,2385.0690025,10160.869398,2019-09-18,23:59:00
2019-09-19 23:59:00,10281.61,10281.88,10271.5,10271.53,2.71460279,27908.098956,10280.730226,2019-09-19,23:59:00
2019-09-20 23:59:00,10178.53,10178.53,10169.02,10169.02,2.0024599999999997,20382.075789,10178.518317,2019-09-20,23:59:00
2019-09-21 23:59:00,9985.29,9985.49,9973.0,9985.28,0.10280457,1026.5078516,9985.04105,2019-09-21,23:59:00
2019-09-22 23:59:00,10031.19,10037.02,10020.58,10020.58,0.07971334,799.39922653,10028.424684,2019-09-22,23:59:00
2019-09-23 23:59:00,9676.82,9696.71,9676.82,9682.19,0.0634923,614.8735703,9684.2226584,2019-09-23,23:59:00
2019-09-24 23:59:00,8536.12,8544.63,8523.99,8536.82,114.45982408,975851.91784,8525.7156883,2019-09-24,23:59:00
2019-09-25 23:59:00,8426.29,8438.94,8426.29,8432.16,0.04300322,362.62636449,8432.5398073,2019-09-25,23:59:00
2019-09-26 23:59:00,8061.29,8062.6,8051.83,8055.03,0.14020465,1130.1674873,8060.8416863,2019-09-26,23:59:00
2019-09-27 23:59:00,8189.4,8200.0,8187.72,8187.72,8.84506623,72506.396223,8197.3830764,2019-09-27,23:59:00
2019-09-28 23:59:00,8220.06,8224.78,8210.04,8218.07,2.18652614,17973.274306,8220.013462100002,2019-09-28,23:59:00
2019-09-29 23:59:00,8052.59,8060.59,8047.6,8047.6,1.40607562,11320.151466,8050.883825399999,2019-09-29,23:59:00
2019-09-30 23:59:00,8305.38,8309.45,8295.76,8298.45,5.70438234,47359.703486,8302.3368111,2019-09-30,23:59:00
2019-10-01 23:59:00,8328.6,8328.6,8319.01,8319.01,0.08759568,729.20446918,8324.6624626,2019-10-01,23:59:00
2019-10-02 23:58:00,8380.06,8384.39,8372.76,8373.42,0.02527173,211.78775119,8380.421569499998,2019-10-02,23:58:00
2019-10-03 23:59:00,8238.69,8241.33,8238.69,8239.92,2.10258,17324.40185,8239.592239200001,2019-10-03,23:59:00
2019-10-04 23:59:00,8159.12,8159.17,8152.07,8152.07,6.79176836,55373.090847,8152.9710544,2019-10-04,23:59:00
2019-10-05 23:59:00,8150.08,8150.7,8144.38,8145.17,0.36160766,2947.065366,8149.897505,2019-10-05,23:59:00
2019-10-06 23:59:00,7872.87,7872.87,7852.0,7854.12,17.61306377,138387.41494000002,7857.089303,2019-10-06,23:59:00
2019-10-07 23:59:00,8205.98,8217.68,8205.53,8205.53,1.84519316,15140.945056999999,8205.6152086,2019-10-07,23:59:00
2019-10-08 23:59:00,8190.46,8190.46,8178.54,8178.54,0.84381282,6904.9557215,8183.0419707,2019-10-08,23:59:00
2019-10-09 23:59:00,8589.2,8590.69,8584.2,8586.34,2.77301214,23815.31149,8588.246386300001,2019-10-09,23:59:00
2019-10-10 23:59:00,8584.42,8588.76,8582.01,8582.11,0.54858542,4709.7380296,8585.2409814,2019-10-10,23:59:00
2019-10-11 23:59:00,8268.78,8271.79,8265.55,8265.55,0.32134444,2657.7000906,8270.565037999999,2019-10-11,23:59:00
2019-10-12 23:59:00,8309.4,8312.12,8301.1,8303.43,0.88754025,7374.9208391,8309.393111,2019-10-12,23:59:00
2019-10-13 23:59:00,8283.08,8283.08,8276.21,8282.96,0.6090898,5044.374201899999,8281.8234715,2019-10-13,23:59:00
2019-10-14 23:59:00,8351.32,8364.34,8351.32,8362.99,13.90905008,116244.019,8357.4376631,2019-10-14,23:59:00
2019-10-15 23:59:00,8160.0,8164.43,8154.92,8155.13,0.13039238,1063.7360027,8157.9613987,2019-10-15,23:59:00
2019-10-16 23:59:00,8000.43,8002.41,7992.5,7995.89,13.04868764,104365.54582,7998.164160100001,2019-10-16,23:59:00
2019-10-17 23:59:00,8070.98,8077.34,8063.63,8073.32,1.27237852,10270.075708,8071.5569671,2019-10-17,23:59:00
2019-10-18 23:59:00,7950.95,7955.08,7950.48,7955.08,4.24765601,33773.478537,7951.0860713,2019-10-18,23:59:00
2019-10-19 23:59:00,7960.0,7968.32,7958.13,7960.49,0.37116982,2954.9235454,7961.1094064,2019-10-19,23:59:00
2019-10-20 23:59:00,8229.56,8235.99,8229.56,8235.74,4.363396900000001,35932.651616,8235.0179091,2019-10-20,23:59:00
2019-10-21 23:59:00,8221.95,8223.24,8213.65,8213.65,0.03662151,300.99028419,8218.9479404,2019-10-21,23:59:00
2019-10-22 23:59:00,8029.48,8029.48,8019.42,8025.9,1.46417925,11748.508059,8023.9547576,2019-10-22,23:59:00
2019-10-23 23:59:00,7475.24,7478.74,7470.77,7470.77,0.94297523,7045.828725599999,7471.9128365,2019-10-23,23:59:00
2019-10-24 23:59:00,7431.24,7435.0,7427.0,7435.0,24.16314837,179590.02521,7432.393430600001,2019-10-24,23:59:00
2019-10-25 23:59:00,8666.29,8668.15,8662.66,8662.66,0.16851752,1460.3915726,8666.1112304,2019-10-25,23:59:00
2019-10-26 23:59:00,9259.0,9268.25,9251.42,9252.75,12.26570133,113546.01465,9257.1970895,2019-10-26,23:59:00
2019-10-27 23:59:00,9550.76,9557.64,9541.15,9557.08,0.58496599,5588.717723,9553.9190628,2019-10-27,23:59:00
